start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-10-22T00:00:00+02:00,2025-10-22T01:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:11:22+02:00,0
2025-10-22T01:00:00+02:00,2025-10-22T02:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:11:22+02:00,0
2025-10-22T02:00:00+02:00,2025-10-22T03:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T03:00:00+02:00,2025-10-22T04:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T04:00:00+02:00,2025-10-22T05:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T05:00:00+02:00,2025-10-22T06:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T06:00:00+02:00,2025-10-22T07:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T07:00:00+02:00,2025-10-22T08:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,254
2025-10-22T08:00:00+02:00,2025-10-22T09:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,335
2025-10-22T09:00:00+02:00,2025-10-22T10:00:00+02:00,2025-10-21T16:36:00+02:00,94.84,SOLAR,2025-10-23T00:12:41+02:00,1376
2025-10-22T10:00:00+02:00,2025-10-22T11:00:00+02:00,2025-10-21T16:36:00+02:00,1021.71,SOLAR,2025-10-23T00:12:41+02:00,3863
2025-10-22T11:00:00+02:00,2025-10-22T12:00:00+02:00,2025-10-21T16:36:00+02:00,2419.56,SOLAR,2025-10-23T00:12:41+02:00,5836
2025-10-22T12:00:00+02:00,2025-10-22T13:00:00+02:00,2025-10-21T16:36:00+02:00,3843.62,SOLAR,2025-10-23T00:12:41+02:00,7170
2025-10-22T13:00:00+02:00,2025-10-22T14:00:00+02:00,2025-10-21T16:36:00+02:00,4907.53,SOLAR,2025-10-23T00:12:41+02:00,7561
2025-10-22T14:00:00+02:00,2025-10-22T15:00:00+02:00,2025-10-21T16:36:00+02:00,5492.81,SOLAR,2025-10-23T00:12:41+02:00,7225
2025-10-22T15:00:00+02:00,2025-10-22T16:00:00+02:00,2025-10-21T16:36:00+02:00,5211.9,SOLAR,2025-10-23T00:12:41+02:00,6322
2025-10-22T16:00:00+02:00,2025-10-22T17:00:00+02:00,2025-10-21T16:36:00+02:00,4365.96,SOLAR,2025-10-23T00:12:41+02:00,4039
2025-10-22T17:00:00+02:00,2025-10-22T18:00:00+02:00,2025-10-21T16:36:00+02:00,3140.14,SOLAR,2025-10-23T00:12:41+02:00,2098
2025-10-22T18:00:00+02:00,2025-10-22T19:00:00+02:00,2025-10-21T16:36:00+02:00,1683.99,SOLAR,2025-10-23T00:12:41+02:00,692
2025-10-22T19:00:00+02:00,2025-10-22T20:00:00+02:00,2025-10-21T16:36:00+02:00,437.22,SOLAR,2025-10-23T00:12:41+02:00,287
2025-10-22T20:00:00+02:00,2025-10-22T21:00:00+02:00,2025-10-21T16:36:00+02:00,8.91,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T21:00:00+02:00,2025-10-22T22:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T22:00:00+02:00,2025-10-22T23:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T23:00:00+02:00,2025-10-23T00:00:00+02:00,2025-10-21T16:36:00+02:00,0.0,SOLAR,2025-10-23T00:12:41+02:00,0
2025-10-22T00:00:00+02:00,2025-10-22T01:00:00+02:00,2025-10-21T17:06:00+02:00,429.75,WIND_OFFSHORE,2025-10-23T00:11:22+02:00,347
2025-10-22T01:00:00+02:00,2025-10-22T02:00:00+02:00,2025-10-21T17:06:00+02:00,377.0,WIND_OFFSHORE,2025-10-23T00:11:22+02:00,221
2025-10-22T02:00:00+02:00,2025-10-22T03:00:00+02:00,2025-10-21T17:06:00+02:00,330.0,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,499
2025-10-22T03:00:00+02:00,2025-10-22T04:00:00+02:00,2025-10-21T17:06:00+02:00,291.5,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,711
2025-10-22T04:00:00+02:00,2025-10-22T05:00:00+02:00,2025-10-21T17:06:00+02:00,258.25,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,550
2025-10-22T05:00:00+02:00,2025-10-22T06:00:00+02:00,2025-10-21T17:06:00+02:00,231.0,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,448
2025-10-22T06:00:00+02:00,2025-10-22T07:00:00+02:00,2025-10-21T17:06:00+02:00,225.75,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,434
2025-10-22T07:00:00+02:00,2025-10-22T08:00:00+02:00,2025-10-21T17:06:00+02:00,212.25,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,255
2025-10-22T08:00:00+02:00,2025-10-22T09:00:00+02:00,2025-10-21T17:06:00+02:00,187.5,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,241
2025-10-22T09:00:00+02:00,2025-10-22T10:00:00+02:00,2025-10-21T17:06:00+02:00,170.75,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,160
2025-10-22T10:00:00+02:00,2025-10-22T11:00:00+02:00,2025-10-21T17:06:00+02:00,151.25,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,111
2025-10-22T11:00:00+02:00,2025-10-22T12:00:00+02:00,2025-10-21T17:06:00+02:00,156.5,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,122
2025-10-22T12:00:00+02:00,2025-10-22T13:00:00+02:00,2025-10-21T17:06:00+02:00,162.75,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,97
2025-10-22T13:00:00+02:00,2025-10-22T14:00:00+02:00,2025-10-21T17:06:00+02:00,183.75,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,88
2025-10-22T14:00:00+02:00,2025-10-22T15:00:00+02:00,2025-10-21T17:06:00+02:00,244.75,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,207
2025-10-22T15:00:00+02:00,2025-10-22T16:00:00+02:00,2025-10-21T17:06:00+02:00,372.0,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,483
2025-10-22T16:00:00+02:00,2025-10-22T17:00:00+02:00,2025-10-21T17:06:00+02:00,509.25,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,1006
2025-10-22T17:00:00+02:00,2025-10-22T18:00:00+02:00,2025-10-21T17:06:00+02:00,640.0,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,1303
2025-10-22T18:00:00+02:00,2025-10-22T19:00:00+02:00,2025-10-21T17:06:00+02:00,858.25,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,1399
2025-10-22T19:00:00+02:00,2025-10-22T20:00:00+02:00,2025-10-21T17:06:00+02:00,1002.5,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,1445
2025-10-22T20:00:00+02:00,2025-10-22T21:00:00+02:00,2025-10-21T17:06:00+02:00,1125.0,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,1606
2025-10-22T21:00:00+02:00,2025-10-22T22:00:00+02:00,2025-10-21T17:06:00+02:00,1297.75,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,1614
2025-10-22T22:00:00+02:00,2025-10-22T23:00:00+02:00,2025-10-21T17:06:00+02:00,1382.5,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,1798
2025-10-22T23:00:00+02:00,2025-10-23T00:00:00+02:00,2025-10-21T17:06:00+02:00,1419.5,WIND_OFFSHORE,2025-10-23T00:12:41+02:00,1809
