start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2026-06-11T00:00:00+02:00,2026-06-11T01:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-12T00:59:55+02:00,0.0
2026-06-11T01:00:00+02:00,2026-06-11T02:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T02:57:08+02:00,0.0
2026-06-11T02:00:00+02:00,2026-06-11T03:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T03:57:08+02:00,0.0
2026-06-11T03:00:00+02:00,2026-06-11T04:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T04:57:14+02:00,0.0
2026-06-11T04:00:00+02:00,2026-06-11T05:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T05:57:20+02:00,0.0
2026-06-11T05:00:00+02:00,2026-06-11T06:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T06:57:21+02:00,227.0
2026-06-11T06:00:00+02:00,2026-06-11T07:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T07:57:26+02:00,542.0
2026-06-11T07:00:00+02:00,2026-06-11T08:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T08:57:26+02:00,2252.0
2026-06-11T08:00:00+02:00,2026-06-11T09:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T09:57:28+02:00,5858.0
2026-06-11T09:00:00+02:00,2026-06-11T10:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T10:57:33+02:00,10190.0
2026-06-11T10:00:00+02:00,2026-06-11T11:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T11:57:34+02:00,12135.0
2026-06-11T11:00:00+02:00,2026-06-11T12:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T12:57:34+02:00,11730.0
2026-06-11T12:00:00+02:00,2026-06-11T13:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T13:57:35+02:00,13275.0
2026-06-11T13:00:00+02:00,2026-06-11T14:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T14:57:37+02:00,13778.0
2026-06-11T14:00:00+02:00,2026-06-11T15:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T15:57:41+02:00,13148.0
2026-06-11T15:00:00+02:00,2026-06-11T16:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T16:57:42+02:00,12346.0
2026-06-11T16:00:00+02:00,2026-06-11T17:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T17:57:46+02:00,11319.0
2026-06-11T17:00:00+02:00,2026-06-11T18:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T18:57:47+02:00,11781.0
2026-06-11T18:00:00+02:00,2026-06-11T19:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T19:57:49+02:00,8799.0
2026-06-11T19:00:00+02:00,2026-06-11T20:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T20:58:27+02:00,5064.0
2026-06-11T20:00:00+02:00,2026-06-11T21:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T21:58:29+02:00,1828.0
2026-06-11T21:00:00+02:00,2026-06-11T22:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T22:58:33+02:00,485.0
2026-06-11T22:00:00+02:00,2026-06-11T23:00:00+02:00,2026-06-10T16:15:00+02:00,0.0,SOLAR,2026-06-11T23:58:34+02:00,226.0
2026-06-11T23:00:00+02:00,2026-06-12T00:00:00+02:00,2026-06-10T16:15:00+02:00,14.92,SOLAR,2026-06-12T00:59:55+02:00,0.0
2026-06-12T00:00:00+02:00,2026-06-12T01:00:00+02:00,2026-06-10T16:15:00+02:00,65.95,SOLAR,,
2026-06-12T01:00:00+02:00,2026-06-12T02:00:00+02:00,2026-06-10T16:15:00+02:00,190.94,SOLAR,,
2026-06-12T02:00:00+02:00,2026-06-12T03:00:00+02:00,2026-06-10T16:15:00+02:00,334.37,SOLAR,,
2026-06-12T03:00:00+02:00,2026-06-12T04:00:00+02:00,2026-06-10T16:15:00+02:00,679.93,SOLAR,,
2026-06-12T04:00:00+02:00,2026-06-12T05:00:00+02:00,2026-06-10T16:15:00+02:00,1087.0,SOLAR,,
2026-06-12T05:00:00+02:00,2026-06-12T06:00:00+02:00,2026-06-10T16:15:00+02:00,1596.9,SOLAR,,
2026-06-12T06:00:00+02:00,2026-06-12T07:00:00+02:00,2026-06-10T16:15:00+02:00,2156.91,SOLAR,,
2026-06-12T07:00:00+02:00,2026-06-12T08:00:00+02:00,2026-06-10T16:15:00+02:00,2936.17,SOLAR,,
2026-06-12T08:00:00+02:00,2026-06-12T09:00:00+02:00,2026-06-10T16:15:00+02:00,3755.12,SOLAR,,
2026-06-12T09:00:00+02:00,2026-06-12T10:00:00+02:00,2026-06-10T16:15:00+02:00,4720.53,SOLAR,,
2026-06-12T10:00:00+02:00,2026-06-12T11:00:00+02:00,2026-06-10T16:15:00+02:00,5689.15,SOLAR,,
2026-06-12T11:00:00+02:00,2026-06-12T12:00:00+02:00,2026-06-10T16:15:00+02:00,6764.34,SOLAR,,
2026-06-12T12:00:00+02:00,2026-06-12T13:00:00+02:00,2026-06-10T16:15:00+02:00,7794.72,SOLAR,,
2026-06-12T13:00:00+02:00,2026-06-12T14:00:00+02:00,2026-06-10T16:15:00+02:00,8837.49,SOLAR,,
2026-06-12T14:00:00+02:00,2026-06-12T15:00:00+02:00,2026-06-10T16:15:00+02:00,9868.37,SOLAR,,
2026-06-12T15:00:00+02:00,2026-06-12T16:00:00+02:00,2026-06-10T16:15:00+02:00,10653.47,SOLAR,,
2026-06-12T16:00:00+02:00,2026-06-12T17:00:00+02:00,2026-06-10T16:15:00+02:00,11404.98,SOLAR,,
2026-06-12T17:00:00+02:00,2026-06-12T18:00:00+02:00,2026-06-10T16:15:00+02:00,12148.34,SOLAR,,
2026-06-12T18:00:00+02:00,2026-06-12T19:00:00+02:00,2026-06-10T16:15:00+02:00,12784.01,SOLAR,,
2026-06-12T19:00:00+02:00,2026-06-12T20:00:00+02:00,2026-06-10T16:15:00+02:00,9979.5,SOLAR,,
2026-06-12T20:00:00+02:00,2026-06-12T21:00:00+02:00,2026-06-10T16:15:00+02:00,10279.81,SOLAR,,
2026-06-12T21:00:00+02:00,2026-06-12T22:00:00+02:00,2026-06-10T16:15:00+02:00,10684.84,SOLAR,,
2026-06-12T22:00:00+02:00,2026-06-12T23:00:00+02:00,2026-06-10T16:15:00+02:00,11023.1,SOLAR,,
2026-06-12T23:00:00+02:00,2026-06-13T00:00:00+02:00,2026-06-10T16:15:00+02:00,11241.18,SOLAR,,
2026-06-13T00:00:00+02:00,2026-06-13T01:00:00+02:00,2026-06-10T16:15:00+02:00,11497.15,SOLAR,,
2026-06-13T01:00:00+02:00,2026-06-13T02:00:00+02:00,2026-06-10T16:15:00+02:00,11793.93,SOLAR,,
2026-06-13T02:00:00+02:00,2026-06-13T03:00:00+02:00,2026-06-10T16:15:00+02:00,12110.76,SOLAR,,
2026-06-13T03:00:00+02:00,2026-06-13T04:00:00+02:00,2026-06-10T16:15:00+02:00,12282.29,SOLAR,,
2026-06-13T04:00:00+02:00,2026-06-13T05:00:00+02:00,2026-06-10T16:15:00+02:00,12339.9,SOLAR,,
2026-06-13T05:00:00+02:00,2026-06-13T06:00:00+02:00,2026-06-10T16:15:00+02:00,12329.38,SOLAR,,
2026-06-13T06:00:00+02:00,2026-06-13T07:00:00+02:00,2026-06-10T16:15:00+02:00,12355.9,SOLAR,,
2026-06-13T07:00:00+02:00,2026-06-13T08:00:00+02:00,2026-06-10T16:15:00+02:00,12363.5,SOLAR,,
2026-06-13T08:00:00+02:00,2026-06-13T09:00:00+02:00,2026-06-10T16:15:00+02:00,12371.52,SOLAR,,
2026-06-13T09:00:00+02:00,2026-06-13T10:00:00+02:00,2026-06-10T16:15:00+02:00,12414.57,SOLAR,,
2026-06-13T10:00:00+02:00,2026-06-13T11:00:00+02:00,2026-06-10T16:15:00+02:00,12438.39,SOLAR,,
2026-06-13T11:00:00+02:00,2026-06-13T12:00:00+02:00,2026-06-10T16:15:00+02:00,12376.16,SOLAR,,
2026-06-13T12:00:00+02:00,2026-06-13T13:00:00+02:00,2026-06-10T16:15:00+02:00,12256.98,SOLAR,,
2026-06-13T13:00:00+02:00,2026-06-13T14:00:00+02:00,2026-06-10T16:15:00+02:00,12141.89,SOLAR,,
2026-06-13T14:00:00+02:00,2026-06-13T15:00:00+02:00,2026-06-10T16:15:00+02:00,11890.29,SOLAR,,
2026-06-13T15:00:00+02:00,2026-06-13T16:00:00+02:00,2026-06-10T16:15:00+02:00,11508.47,SOLAR,,
2026-06-13T16:00:00+02:00,2026-06-13T17:00:00+02:00,2026-06-10T16:15:00+02:00,11113.22,SOLAR,,
2026-06-13T17:00:00+02:00,2026-06-13T18:00:00+02:00,2026-06-10T16:15:00+02:00,10819.9,SOLAR,,
2026-06-13T18:00:00+02:00,2026-06-13T19:00:00+02:00,2026-06-10T16:15:00+02:00,10440.47,SOLAR,,
2026-06-13T19:00:00+02:00,2026-06-13T20:00:00+02:00,2026-06-10T16:15:00+02:00,10021.38,SOLAR,,
2026-06-13T20:00:00+02:00,2026-06-13T21:00:00+02:00,2026-06-10T16:15:00+02:00,9549.36,SOLAR,,
2026-06-13T21:00:00+02:00,2026-06-13T22:00:00+02:00,2026-06-10T16:15:00+02:00,11762.27,SOLAR,,
2026-06-13T22:00:00+02:00,2026-06-13T23:00:00+02:00,2026-06-10T16:15:00+02:00,11093.85,SOLAR,,
2026-06-13T23:00:00+02:00,2026-06-14T00:00:00+02:00,2026-06-10T16:15:00+02:00,10466.03,SOLAR,,
2026-06-14T00:00:00+02:00,2026-06-14T01:00:00+02:00,2026-06-10T16:15:00+02:00,9686.82,SOLAR,,
2026-06-14T01:00:00+02:00,2026-06-14T02:00:00+02:00,2026-06-10T16:15:00+02:00,8829.47,SOLAR,,
2026-06-14T02:00:00+02:00,2026-06-14T03:00:00+02:00,2026-06-10T16:15:00+02:00,8017.17,SOLAR,,
2026-06-14T03:00:00+02:00,2026-06-14T04:00:00+02:00,2026-06-10T16:15:00+02:00,7283.09,SOLAR,,
2026-06-14T04:00:00+02:00,2026-06-14T05:00:00+02:00,2026-06-10T16:15:00+02:00,6300.51,SOLAR,,
2026-06-14T05:00:00+02:00,2026-06-14T06:00:00+02:00,2026-06-10T16:15:00+02:00,5557.6,SOLAR,,
2026-06-14T06:00:00+02:00,2026-06-14T07:00:00+02:00,2026-06-10T16:15:00+02:00,4603.56,SOLAR,,
2026-06-14T07:00:00+02:00,2026-06-14T08:00:00+02:00,2026-06-10T16:15:00+02:00,3885.38,SOLAR,,
2026-06-14T08:00:00+02:00,2026-06-14T09:00:00+02:00,2026-06-10T16:15:00+02:00,3058.6,SOLAR,,
2026-06-14T09:00:00+02:00,2026-06-14T10:00:00+02:00,2026-06-10T16:15:00+02:00,2399.85,SOLAR,,
2026-06-14T10:00:00+02:00,2026-06-14T11:00:00+02:00,2026-06-10T16:15:00+02:00,1765.2,SOLAR,,
