start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-02-11T00:00:00+01:00,2025-02-11T01:00:00+01:00,2025-02-10T16:35:00+01:00,0.0,SOLAR,2025-02-12T01:11:10+01:00,0
2025-02-11T00:00:00+01:00,2025-02-11T01:00:00+01:00,2025-02-10T19:45:00+01:00,0.0,SOLAR,2025-02-12T01:11:10+01:00,0
2025-02-11T00:00:00+01:00,2025-02-11T01:00:00+01:00,2025-02-10T19:40:00+01:00,0.0,SOLAR,2025-02-12T01:11:10+01:00,0
2025-02-11T01:00:00+01:00,2025-02-11T02:00:00+01:00,2025-02-10T16:35:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T01:00:00+01:00,2025-02-11T02:00:00+01:00,2025-02-10T19:45:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T01:00:00+01:00,2025-02-11T02:00:00+01:00,2025-02-10T19:40:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T02:00:00+01:00,2025-02-11T03:00:00+01:00,2025-02-10T16:35:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T02:00:00+01:00,2025-02-11T03:00:00+01:00,2025-02-10T19:45:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T02:00:00+01:00,2025-02-11T03:00:00+01:00,2025-02-10T19:40:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T03:00:00+01:00,2025-02-11T04:00:00+01:00,2025-02-10T16:35:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T03:00:00+01:00,2025-02-11T04:00:00+01:00,2025-02-10T19:45:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T03:00:00+01:00,2025-02-11T04:00:00+01:00,2025-02-10T19:40:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T04:00:00+01:00,2025-02-11T05:00:00+01:00,2025-02-10T16:35:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T04:00:00+01:00,2025-02-11T05:00:00+01:00,2025-02-10T19:45:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T04:00:00+01:00,2025-02-11T05:00:00+01:00,2025-02-10T19:40:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T05:00:00+01:00,2025-02-11T06:00:00+01:00,2025-02-10T16:35:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T05:00:00+01:00,2025-02-11T06:00:00+01:00,2025-02-10T19:45:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T05:00:00+01:00,2025-02-11T06:00:00+01:00,2025-02-10T19:40:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T06:00:00+01:00,2025-02-11T07:00:00+01:00,2025-02-10T16:35:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T06:00:00+01:00,2025-02-11T07:00:00+01:00,2025-02-10T19:45:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T06:00:00+01:00,2025-02-11T07:00:00+01:00,2025-02-10T19:40:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,0
2025-02-11T07:00:00+01:00,2025-02-11T08:00:00+01:00,2025-02-10T16:35:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,320
2025-02-11T07:00:00+01:00,2025-02-11T08:00:00+01:00,2025-02-11T06:50:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,320
2025-02-11T07:00:00+01:00,2025-02-11T08:00:00+01:00,2025-02-11T06:45:00+01:00,0.0,SOLAR,2025-02-13T01:11:14+01:00,320
2025-02-11T08:00:00+01:00,2025-02-11T09:00:00+01:00,2025-02-10T16:35:00+01:00,58.49,SOLAR,2025-02-13T01:11:14+01:00,730
2025-02-11T08:00:00+01:00,2025-02-11T09:00:00+01:00,2025-02-11T06:50:00+01:00,63.89,SOLAR,2025-02-13T01:11:14+01:00,730
2025-02-11T08:00:00+01:00,2025-02-11T09:00:00+01:00,2025-02-11T06:45:00+01:00,63.89,SOLAR,2025-02-13T01:11:14+01:00,730
2025-02-11T09:00:00+01:00,2025-02-11T10:00:00+01:00,2025-02-10T16:35:00+01:00,1104.52,SOLAR,2025-02-13T01:11:14+01:00,2083
2025-02-11T09:00:00+01:00,2025-02-11T10:00:00+01:00,2025-02-11T06:50:00+01:00,1144.25,SOLAR,2025-02-13T01:11:14+01:00,2083
2025-02-11T09:00:00+01:00,2025-02-11T10:00:00+01:00,2025-02-11T06:45:00+01:00,1144.25,SOLAR,2025-02-13T01:11:14+01:00,2083
2025-02-11T10:00:00+01:00,2025-02-11T11:00:00+01:00,2025-02-10T16:35:00+01:00,2475.57,SOLAR,2025-02-13T01:11:14+01:00,3686
2025-02-11T10:00:00+01:00,2025-02-11T11:00:00+01:00,2025-02-11T06:50:00+01:00,2685.83,SOLAR,2025-02-13T01:11:14+01:00,3686
2025-02-11T10:00:00+01:00,2025-02-11T11:00:00+01:00,2025-02-11T09:40:00+01:00,3144.95,SOLAR,2025-02-13T01:11:14+01:00,3686
2025-02-11T11:00:00+01:00,2025-02-11T12:00:00+01:00,2025-02-10T16:35:00+01:00,3943.91,SOLAR,2025-02-13T01:11:14+01:00,4622
2025-02-11T11:00:00+01:00,2025-02-11T12:00:00+01:00,2025-02-11T06:50:00+01:00,3639.72,SOLAR,2025-02-13T01:11:14+01:00,4622
2025-02-11T11:00:00+01:00,2025-02-11T12:00:00+01:00,2025-02-11T09:40:00+01:00,4210.47,SOLAR,2025-02-13T01:11:14+01:00,4622
2025-02-11T12:00:00+01:00,2025-02-11T13:00:00+01:00,2025-02-10T16:35:00+01:00,5016.53,SOLAR,2025-02-13T01:11:14+01:00,5431
2025-02-11T12:00:00+01:00,2025-02-11T13:00:00+01:00,2025-02-11T06:50:00+01:00,4453.37,SOLAR,2025-02-13T01:11:14+01:00,5431
2025-02-11T12:00:00+01:00,2025-02-11T13:00:00+01:00,2025-02-11T09:40:00+01:00,4989.85,SOLAR,2025-02-13T01:11:14+01:00,5431
2025-02-11T13:00:00+01:00,2025-02-11T14:00:00+01:00,2025-02-10T16:35:00+01:00,5147.33,SOLAR,2025-02-13T01:11:14+01:00,6329
2025-02-11T13:00:00+01:00,2025-02-11T14:00:00+01:00,2025-02-11T06:50:00+01:00,4737.36,SOLAR,2025-02-13T01:11:14+01:00,6329
2025-02-11T13:00:00+01:00,2025-02-11T14:00:00+01:00,2025-02-11T09:40:00+01:00,4953.69,SOLAR,2025-02-13T01:11:14+01:00,6329
2025-02-11T14:00:00+01:00,2025-02-11T15:00:00+01:00,2025-02-10T16:35:00+01:00,5046.29,SOLAR,2025-02-13T01:11:14+01:00,5771
2025-02-11T14:00:00+01:00,2025-02-11T15:00:00+01:00,2025-02-11T06:50:00+01:00,4416.81,SOLAR,2025-02-13T01:11:14+01:00,5771
2025-02-11T14:00:00+01:00,2025-02-11T15:00:00+01:00,2025-02-11T09:40:00+01:00,4413.77,SOLAR,2025-02-13T01:11:14+01:00,5771
2025-02-11T15:00:00+01:00,2025-02-11T16:00:00+01:00,2025-02-10T16:35:00+01:00,4253.51,SOLAR,2025-02-13T01:11:14+01:00,4380
