start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2026-03-16T00:00:00+01:00,2026-03-16T01:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-17T00:55:49+01:00,0.0
2026-03-16T01:00:00+01:00,2026-03-16T02:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,,
2026-03-16T02:00:00+01:00,2026-03-16T03:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,,
2026-03-16T03:00:00+01:00,2026-03-16T04:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,,
2026-03-16T04:00:00+01:00,2026-03-16T05:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,,
2026-03-16T05:00:00+01:00,2026-03-16T06:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-16T06:58:43+01:00,0.0
2026-03-16T06:00:00+01:00,2026-03-16T07:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-16T07:58:43+01:00,251.0
2026-03-16T07:00:00+01:00,2026-03-16T08:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-16T08:58:44+01:00,773.0
2026-03-16T08:00:00+01:00,2026-03-16T09:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-16T09:58:48+01:00,3110.0
2026-03-16T09:00:00+01:00,2026-03-16T10:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-16T10:58:53+01:00,6476.0
2026-03-16T10:00:00+01:00,2026-03-16T11:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-16T11:58:58+01:00,9465.0
2026-03-16T11:00:00+01:00,2026-03-16T12:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-16T12:59:00+01:00,11112.0
2026-03-16T12:00:00+01:00,2026-03-16T13:00:00+01:00,2026-03-15T16:15:00+01:00,0,SOLAR,2026-03-16T13:59:03+01:00,11151.0
