start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-03-06T00:00:00+01:00,2025-03-06T01:00:00+01:00,2025-03-05T17:40:00+01:00,0.0,SOLAR,2025-03-07T01:11:13+01:00,0
2025-03-06T00:00:00+01:00,2025-03-06T01:00:00+01:00,2025-03-05T19:40:00+01:00,0.0,SOLAR,2025-03-07T01:11:13+01:00,0
2025-03-06T00:00:00+01:00,2025-03-06T01:00:00+01:00,2025-03-05T19:45:00+01:00,0.0,SOLAR,2025-03-07T01:11:13+01:00,0
2025-03-06T01:00:00+01:00,2025-03-06T02:00:00+01:00,2025-03-05T17:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T01:00:00+01:00,2025-03-06T02:00:00+01:00,2025-03-05T19:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T01:00:00+01:00,2025-03-06T02:00:00+01:00,2025-03-05T19:45:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T02:00:00+01:00,2025-03-06T03:00:00+01:00,2025-03-05T17:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T02:00:00+01:00,2025-03-06T03:00:00+01:00,2025-03-05T19:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T02:00:00+01:00,2025-03-06T03:00:00+01:00,2025-03-05T19:45:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T03:00:00+01:00,2025-03-06T04:00:00+01:00,2025-03-05T17:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T03:00:00+01:00,2025-03-06T04:00:00+01:00,2025-03-05T19:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T03:00:00+01:00,2025-03-06T04:00:00+01:00,2025-03-05T19:45:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T04:00:00+01:00,2025-03-06T05:00:00+01:00,2025-03-05T17:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T04:00:00+01:00,2025-03-06T05:00:00+01:00,2025-03-05T19:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T04:00:00+01:00,2025-03-06T05:00:00+01:00,2025-03-05T19:45:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T05:00:00+01:00,2025-03-06T06:00:00+01:00,2025-03-05T17:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T05:00:00+01:00,2025-03-06T06:00:00+01:00,2025-03-05T19:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T05:00:00+01:00,2025-03-06T06:00:00+01:00,2025-03-05T19:45:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T06:00:00+01:00,2025-03-06T07:00:00+01:00,2025-03-05T17:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T06:00:00+01:00,2025-03-06T07:00:00+01:00,2025-03-05T19:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T06:00:00+01:00,2025-03-06T07:00:00+01:00,2025-03-05T19:45:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,0
2025-03-06T07:00:00+01:00,2025-03-06T08:00:00+01:00,2025-03-05T17:40:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,699
2025-03-06T07:00:00+01:00,2025-03-06T08:00:00+01:00,2025-03-06T06:45:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,699
2025-03-06T07:00:00+01:00,2025-03-06T08:00:00+01:00,2025-03-06T06:50:00+01:00,0.0,SOLAR,2025-03-08T01:11:16+01:00,699
