start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2026-04-22T00:00:00+02:00,2026-04-22T01:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-23T00:59:48+02:00,0.0
2026-04-22T01:00:00+02:00,2026-04-22T02:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T02:56:29+02:00,0.0
2026-04-22T02:00:00+02:00,2026-04-22T03:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T03:56:31+02:00,0.0
2026-04-22T03:00:00+02:00,2026-04-22T04:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T04:57:12+02:00,0.0
2026-04-22T04:00:00+02:00,2026-04-22T05:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T05:57:13+02:00,0.0
2026-04-22T05:00:00+02:00,2026-04-22T06:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T06:57:17+02:00,217.0
2026-04-22T06:00:00+02:00,2026-04-22T07:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T07:57:19+02:00,229.0
2026-04-22T07:00:00+02:00,2026-04-22T08:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T08:57:22+02:00,782.0
2026-04-22T08:00:00+02:00,2026-04-22T09:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T09:57:24+02:00,3096.0
2026-04-22T09:00:00+02:00,2026-04-22T10:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T10:57:27+02:00,5981.0
2026-04-22T10:00:00+02:00,2026-04-22T11:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T11:57:27+02:00,7763.0
2026-04-22T11:00:00+02:00,2026-04-22T12:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T12:57:28+02:00,10084.0
2026-04-22T12:00:00+02:00,2026-04-22T13:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T13:57:30+02:00,11286.0
2026-04-22T13:00:00+02:00,2026-04-22T14:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T14:57:30+02:00,11797.0
2026-04-22T14:00:00+02:00,2026-04-22T15:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T15:57:34+02:00,11547.0
2026-04-22T15:00:00+02:00,2026-04-22T16:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T16:57:34+02:00,10740.0
2026-04-22T16:00:00+02:00,2026-04-22T17:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T17:57:36+02:00,9453.0
2026-04-22T17:00:00+02:00,2026-04-22T18:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T18:57:35+02:00,7440.0
2026-04-22T18:00:00+02:00,2026-04-22T19:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T19:57:40+02:00,5808.0
2026-04-22T19:00:00+02:00,2026-04-22T20:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T20:57:40+02:00,2646.0
2026-04-22T20:00:00+02:00,2026-04-22T21:00:00+02:00,2026-04-21T16:15:00+02:00,0,SOLAR,2026-04-22T21:57:45+02:00,661.0
