start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-08-13T00:00:00+02:00,2025-08-13T01:00:00+02:00,2025-08-12T16:41:00+02:00,0.0,SOLAR,2025-08-14T00:11:45+02:00,0
2025-08-13T01:00:00+02:00,2025-08-13T02:00:00+02:00,2025-08-12T16:41:00+02:00,0.0,SOLAR,2025-08-14T00:11:45+02:00,0
2025-08-13T02:00:00+02:00,2025-08-13T03:00:00+02:00,2025-08-12T16:41:00+02:00,0.0,SOLAR,2025-08-14T00:12:53+02:00,0
2025-08-13T03:00:00+02:00,2025-08-13T04:00:00+02:00,2025-08-12T16:41:00+02:00,0.0,SOLAR,2025-08-14T00:12:53+02:00,0
2025-08-13T04:00:00+02:00,2025-08-13T05:00:00+02:00,2025-08-12T16:41:00+02:00,0.0,SOLAR,2025-08-14T00:12:53+02:00,0
2025-08-13T05:00:00+02:00,2025-08-13T06:00:00+02:00,2025-08-12T16:41:00+02:00,0.0,SOLAR,2025-08-14T00:12:53+02:00,0
2025-08-13T06:00:00+02:00,2025-08-13T07:00:00+02:00,2025-08-12T16:41:00+02:00,0.0,SOLAR,2025-08-14T00:12:53+02:00,305
2025-08-13T07:00:00+02:00,2025-08-13T08:00:00+02:00,2025-08-12T16:41:00+02:00,103.95,SOLAR,2025-08-14T00:12:53+02:00,1005
2025-08-13T08:00:00+02:00,2025-08-13T09:00:00+02:00,2025-08-12T16:41:00+02:00,1464.19,SOLAR,2025-08-14T00:12:53+02:00,3350
2025-08-13T09:00:00+02:00,2025-08-13T10:00:00+02:00,2025-08-12T16:41:00+02:00,4647.45,SOLAR,2025-08-14T00:12:53+02:00,7064
2025-08-13T10:00:00+02:00,2025-08-13T11:00:00+02:00,2025-08-12T16:41:00+02:00,8657.03,SOLAR,2025-08-14T00:12:53+02:00,10613
2025-08-13T11:00:00+02:00,2025-08-13T12:00:00+02:00,2025-08-12T16:41:00+02:00,12044.37,SOLAR,2025-08-14T00:12:53+02:00,13265
