start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-12-20T00:00:00+01:00,2025-12-20T01:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:11:30+01:00,0
2025-12-20T01:00:00+01:00,2025-12-20T02:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:12:47+01:00,0
2025-12-20T02:00:00+01:00,2025-12-20T03:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:12:47+01:00,0
2025-12-20T03:00:00+01:00,2025-12-20T04:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:12:47+01:00,0
2025-12-20T04:00:00+01:00,2025-12-20T05:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:12:47+01:00,0
2025-12-20T05:00:00+01:00,2025-12-20T06:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:12:47+01:00,0
2025-12-20T06:00:00+01:00,2025-12-20T07:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:12:47+01:00,0
2025-12-20T07:00:00+01:00,2025-12-20T08:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:12:47+01:00,0
2025-12-20T08:00:00+01:00,2025-12-20T09:00:00+01:00,2025-12-19T16:46:00+01:00,0.0,SOLAR,2025-12-21T01:12:47+01:00,332
2025-12-20T09:00:00+01:00,2025-12-20T10:00:00+01:00,2025-12-19T16:46:00+01:00,126.88,SOLAR,2025-12-21T01:12:47+01:00,1010
2025-12-20T10:00:00+01:00,2025-12-20T11:00:00+01:00,2025-12-19T16:46:00+01:00,954.94,SOLAR,2025-12-21T01:12:47+01:00,2540
2025-12-20T11:00:00+01:00,2025-12-20T12:00:00+01:00,2025-12-19T16:46:00+01:00,2428.9,SOLAR,2025-12-21T01:12:47+01:00,3707
