start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-05-06T00:00:00+02:00,2025-05-06T01:00:00+02:00,2025-05-05T16:50:00+02:00,0.0,SOLAR,2025-05-07T00:10:53+02:00,0
2025-05-06T00:00:00+02:00,2025-05-06T01:00:00+02:00,2025-05-05T19:40:00+02:00,0.0,SOLAR,2025-05-07T00:10:53+02:00,0
2025-05-06T00:00:00+02:00,2025-05-06T01:00:00+02:00,2025-05-05T19:45:00+02:00,0.0,SOLAR,2025-05-07T00:10:53+02:00,0
2025-05-06T01:00:00+02:00,2025-05-06T02:00:00+02:00,2025-05-05T16:50:00+02:00,0.0,SOLAR,2025-05-07T00:10:53+02:00,0
2025-05-06T01:00:00+02:00,2025-05-06T02:00:00+02:00,2025-05-05T19:40:00+02:00,0.0,SOLAR,2025-05-07T00:10:53+02:00,0
2025-05-06T01:00:00+02:00,2025-05-06T02:00:00+02:00,2025-05-05T19:45:00+02:00,0.0,SOLAR,2025-05-07T00:10:53+02:00,0
2025-05-06T02:00:00+02:00,2025-05-06T03:00:00+02:00,2025-05-05T16:50:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T02:00:00+02:00,2025-05-06T03:00:00+02:00,2025-05-05T19:40:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T02:00:00+02:00,2025-05-06T03:00:00+02:00,2025-05-05T19:45:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T03:00:00+02:00,2025-05-06T04:00:00+02:00,2025-05-05T16:50:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T03:00:00+02:00,2025-05-06T04:00:00+02:00,2025-05-05T19:40:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T03:00:00+02:00,2025-05-06T04:00:00+02:00,2025-05-05T19:45:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T04:00:00+02:00,2025-05-06T05:00:00+02:00,2025-05-05T16:50:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T04:00:00+02:00,2025-05-06T05:00:00+02:00,2025-05-05T19:40:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T04:00:00+02:00,2025-05-06T05:00:00+02:00,2025-05-05T19:45:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T05:00:00+02:00,2025-05-06T06:00:00+02:00,2025-05-05T16:50:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T05:00:00+02:00,2025-05-06T06:00:00+02:00,2025-05-05T19:40:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T05:00:00+02:00,2025-05-06T06:00:00+02:00,2025-05-05T19:45:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,0
2025-05-06T06:00:00+02:00,2025-05-06T07:00:00+02:00,2025-05-05T16:50:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,322
2025-05-06T06:00:00+02:00,2025-05-06T07:00:00+02:00,2025-05-05T19:40:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,322
2025-05-06T06:00:00+02:00,2025-05-06T07:00:00+02:00,2025-05-05T19:45:00+02:00,0.0,SOLAR,2025-05-08T00:11:01+02:00,322
2025-05-06T07:00:00+02:00,2025-05-06T08:00:00+02:00,2025-05-05T16:50:00+02:00,291.39,SOLAR,2025-05-08T00:11:01+02:00,1311
2025-05-06T07:00:00+02:00,2025-05-06T08:00:00+02:00,2025-05-06T06:45:00+02:00,300.93,SOLAR,2025-05-08T00:11:01+02:00,1311
2025-05-06T07:00:00+02:00,2025-05-06T08:00:00+02:00,2025-05-06T06:50:00+02:00,300.93,SOLAR,2025-05-08T00:11:01+02:00,1311
2025-05-06T08:00:00+02:00,2025-05-06T09:00:00+02:00,2025-05-05T16:50:00+02:00,2340.1,SOLAR,2025-05-08T00:11:01+02:00,4106
2025-05-06T08:00:00+02:00,2025-05-06T09:00:00+02:00,2025-05-06T06:45:00+02:00,2398.57,SOLAR,2025-05-08T00:11:01+02:00,4106
2025-05-06T08:00:00+02:00,2025-05-06T09:00:00+02:00,2025-05-06T06:50:00+02:00,2398.57,SOLAR,2025-05-08T00:11:01+02:00,4106
2025-05-06T09:00:00+02:00,2025-05-06T10:00:00+02:00,2025-05-05T16:50:00+02:00,5939.88,SOLAR,2025-05-08T00:11:01+02:00,7642
2025-05-06T09:00:00+02:00,2025-05-06T10:00:00+02:00,2025-05-06T06:45:00+02:00,6046.3,SOLAR,2025-05-08T00:11:01+02:00,7642
2025-05-06T09:00:00+02:00,2025-05-06T10:00:00+02:00,2025-05-06T06:50:00+02:00,6046.3,SOLAR,2025-05-08T00:11:01+02:00,7642
2025-05-06T10:00:00+02:00,2025-05-06T11:00:00+02:00,2025-05-05T16:50:00+02:00,9806.13,SOLAR,2025-05-08T00:11:01+02:00,10551
2025-05-06T10:00:00+02:00,2025-05-06T11:00:00+02:00,2025-05-06T06:45:00+02:00,10045.78,SOLAR,2025-05-08T00:11:01+02:00,10551
2025-05-06T10:00:00+02:00,2025-05-06T11:00:00+02:00,2025-05-06T09:35:00+02:00,9439.99,SOLAR,2025-05-08T00:11:01+02:00,10551
2025-05-06T11:00:00+02:00,2025-05-06T12:00:00+02:00,2025-05-05T16:50:00+02:00,13053.95,SOLAR,2025-05-08T00:11:01+02:00,12491
2025-05-06T11:00:00+02:00,2025-05-06T12:00:00+02:00,2025-05-06T06:45:00+02:00,12931.21,SOLAR,2025-05-08T00:11:01+02:00,12491
2025-05-06T11:00:00+02:00,2025-05-06T12:00:00+02:00,2025-05-06T09:35:00+02:00,11836.62,SOLAR,2025-05-08T00:11:01+02:00,12491
2025-05-06T12:00:00+02:00,2025-05-06T13:00:00+02:00,2025-05-05T16:50:00+02:00,14309.58,SOLAR,2025-05-08T00:11:01+02:00,12918
2025-05-06T12:00:00+02:00,2025-05-06T13:00:00+02:00,2025-05-06T06:45:00+02:00,14644.32,SOLAR,2025-05-08T00:11:01+02:00,12918
2025-05-06T12:00:00+02:00,2025-05-06T13:00:00+02:00,2025-05-06T09:35:00+02:00,13549.52,SOLAR,2025-05-08T00:11:01+02:00,12918
2025-05-06T13:00:00+02:00,2025-05-06T14:00:00+02:00,2025-05-05T16:50:00+02:00,14664.06,SOLAR,2025-05-08T00:11:01+02:00,12332
2025-05-06T13:00:00+02:00,2025-05-06T14:00:00+02:00,2025-05-06T06:45:00+02:00,15062.48,SOLAR,2025-05-08T00:11:01+02:00,12332
2025-05-06T13:00:00+02:00,2025-05-06T14:00:00+02:00,2025-05-06T09:35:00+02:00,14214.26,SOLAR,2025-05-08T00:11:01+02:00,12332
2025-05-06T14:00:00+02:00,2025-05-06T15:00:00+02:00,2025-05-05T16:50:00+02:00,14489.14,SOLAR,2025-05-08T00:11:01+02:00,7510
2025-05-06T14:00:00+02:00,2025-05-06T15:00:00+02:00,2025-05-06T06:45:00+02:00,14556.35,SOLAR,2025-05-08T00:11:01+02:00,7510
2025-05-06T14:00:00+02:00,2025-05-06T15:00:00+02:00,2025-05-06T09:35:00+02:00,13838.61,SOLAR,2025-05-08T00:11:01+02:00,7510
2025-05-06T15:00:00+02:00,2025-05-06T16:00:00+02:00,2025-05-05T16:50:00+02:00,13461.06,SOLAR,2025-05-08T00:11:01+02:00,6321
