start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-12-30T00:00:00+01:00,2025-12-30T01:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:11:27+01:00,0
2025-12-30T01:00:00+01:00,2025-12-30T02:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T02:00:00+01:00,2025-12-30T03:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T03:00:00+01:00,2025-12-30T04:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T04:00:00+01:00,2025-12-30T05:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T05:00:00+01:00,2025-12-30T06:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T06:00:00+01:00,2025-12-30T07:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T07:00:00+01:00,2025-12-30T08:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T08:00:00+01:00,2025-12-30T09:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,430
2025-12-30T09:00:00+01:00,2025-12-30T10:00:00+01:00,2025-12-29T16:41:00+01:00,309.52,SOLAR,2025-12-31T01:12:39+01:00,1824
2025-12-30T10:00:00+01:00,2025-12-30T11:00:00+01:00,2025-12-29T16:41:00+01:00,2248.22,SOLAR,2025-12-31T01:12:39+01:00,4761
2025-12-30T11:00:00+01:00,2025-12-30T12:00:00+01:00,2025-12-29T16:41:00+01:00,5481.38,SOLAR,2025-12-31T01:12:39+01:00,7484
2025-12-30T12:00:00+01:00,2025-12-30T13:00:00+01:00,2025-12-29T16:41:00+01:00,8103.63,SOLAR,2025-12-31T01:12:39+01:00,9073
2025-12-30T13:00:00+01:00,2025-12-30T14:00:00+01:00,2025-12-29T16:41:00+01:00,9191.73,SOLAR,2025-12-31T01:12:39+01:00,9220
2025-12-30T14:00:00+01:00,2025-12-30T15:00:00+01:00,2025-12-29T16:41:00+01:00,8920.1,SOLAR,2025-12-31T01:12:39+01:00,7528
2025-12-30T15:00:00+01:00,2025-12-30T16:00:00+01:00,2025-12-29T16:41:00+01:00,7005.26,SOLAR,2025-12-31T01:12:39+01:00,4348
2025-12-30T16:00:00+01:00,2025-12-30T17:00:00+01:00,2025-12-29T16:41:00+01:00,3714.78,SOLAR,2025-12-31T01:12:39+01:00,1374
2025-12-30T17:00:00+01:00,2025-12-30T18:00:00+01:00,2025-12-29T16:41:00+01:00,946.42,SOLAR,2025-12-31T01:12:39+01:00,290
2025-12-30T18:00:00+01:00,2025-12-30T19:00:00+01:00,2025-12-29T16:41:00+01:00,43.09,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T19:00:00+01:00,2025-12-30T20:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T20:00:00+01:00,2025-12-30T21:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T21:00:00+01:00,2025-12-30T22:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T22:00:00+01:00,2025-12-30T23:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T23:00:00+01:00,2025-12-31T00:00:00+01:00,2025-12-29T16:41:00+01:00,0.0,SOLAR,2025-12-31T01:12:39+01:00,0
2025-12-30T00:00:00+01:00,2025-12-30T01:00:00+01:00,2025-12-29T16:07:00+01:00,518.5,WIND_OFFSHORE,2025-12-31T01:11:27+01:00,1284
2025-12-30T01:00:00+01:00,2025-12-30T02:00:00+01:00,2025-12-29T16:07:00+01:00,538.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1293
2025-12-30T02:00:00+01:00,2025-12-30T03:00:00+01:00,2025-12-29T16:07:00+01:00,607.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1362
2025-12-30T03:00:00+01:00,2025-12-30T04:00:00+01:00,2025-12-29T16:07:00+01:00,691.0,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1452
2025-12-30T04:00:00+01:00,2025-12-30T05:00:00+01:00,2025-12-29T16:07:00+01:00,745.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1423
2025-12-30T05:00:00+01:00,2025-12-30T06:00:00+01:00,2025-12-29T16:07:00+01:00,765.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1440
2025-12-30T06:00:00+01:00,2025-12-30T07:00:00+01:00,2025-12-29T16:07:00+01:00,760.0,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1567
2025-12-30T07:00:00+01:00,2025-12-30T08:00:00+01:00,2025-12-29T16:07:00+01:00,769.0,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1615
2025-12-30T08:00:00+01:00,2025-12-30T09:00:00+01:00,2025-12-29T16:07:00+01:00,781.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1524
2025-12-30T09:00:00+01:00,2025-12-30T10:00:00+01:00,2025-12-29T16:07:00+01:00,774.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1497
2025-12-30T10:00:00+01:00,2025-12-30T11:00:00+01:00,2025-12-29T16:07:00+01:00,761.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1488
2025-12-30T11:00:00+01:00,2025-12-30T12:00:00+01:00,2025-12-29T16:07:00+01:00,741.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1527
2025-12-30T12:00:00+01:00,2025-12-30T13:00:00+01:00,2025-12-29T16:07:00+01:00,701.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1439
2025-12-30T13:00:00+01:00,2025-12-30T14:00:00+01:00,2025-12-29T16:07:00+01:00,670.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1368
2025-12-30T14:00:00+01:00,2025-12-30T15:00:00+01:00,2025-12-29T16:07:00+01:00,668.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1378
2025-12-30T15:00:00+01:00,2025-12-30T16:00:00+01:00,2025-12-29T16:07:00+01:00,676.0,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1418
2025-12-30T16:00:00+01:00,2025-12-30T17:00:00+01:00,2025-12-29T16:07:00+01:00,684.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1429
2025-12-30T17:00:00+01:00,2025-12-30T18:00:00+01:00,2025-12-29T16:07:00+01:00,696.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1417
2025-12-30T18:00:00+01:00,2025-12-30T19:00:00+01:00,2025-12-29T16:07:00+01:00,714.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1451
2025-12-30T19:00:00+01:00,2025-12-30T20:00:00+01:00,2025-12-29T16:07:00+01:00,725.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1452
2025-12-30T20:00:00+01:00,2025-12-30T21:00:00+01:00,2025-12-29T16:07:00+01:00,728.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1457
2025-12-30T21:00:00+01:00,2025-12-30T22:00:00+01:00,2025-12-29T16:07:00+01:00,712.0,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1414
2025-12-30T22:00:00+01:00,2025-12-30T23:00:00+01:00,2025-12-29T16:07:00+01:00,685.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1355
2025-12-30T23:00:00+01:00,2025-12-31T00:00:00+01:00,2025-12-29T16:07:00+01:00,644.5,WIND_OFFSHORE,2025-12-31T01:12:39+01:00,1246
2025-12-30T00:00:00+01:00,2025-12-30T01:00:00+01:00,2025-12-29T16:31:00+01:00,5909.2,WIND_ONSHORE,2025-12-31T01:11:27+01:00,4716
2025-12-30T01:00:00+01:00,2025-12-30T02:00:00+01:00,2025-12-29T16:31:00+01:00,6059.31,WIND_ONSHORE,2025-12-31T01:12:39+01:00,5049
2025-12-30T02:00:00+01:00,2025-12-30T03:00:00+01:00,2025-12-29T16:31:00+01:00,6443.54,WIND_ONSHORE,2025-12-31T01:12:39+01:00,5524
2025-12-30T03:00:00+01:00,2025-12-30T04:00:00+01:00,2025-12-29T16:31:00+01:00,6837.02,WIND_ONSHORE,2025-12-31T01:12:39+01:00,6235
2025-12-30T04:00:00+01:00,2025-12-30T05:00:00+01:00,2025-12-29T16:31:00+01:00,7363.66,WIND_ONSHORE,2025-12-31T01:12:39+01:00,6320
2025-12-30T05:00:00+01:00,2025-12-30T06:00:00+01:00,2025-12-29T16:31:00+01:00,7957.94,WIND_ONSHORE,2025-12-31T01:12:39+01:00,6534
2025-12-30T06:00:00+01:00,2025-12-30T07:00:00+01:00,2025-12-29T16:31:00+01:00,8462.78,WIND_ONSHORE,2025-12-31T01:12:39+01:00,7139
2025-12-30T07:00:00+01:00,2025-12-30T08:00:00+01:00,2025-12-29T16:31:00+01:00,8871.93,WIND_ONSHORE,2025-12-31T01:12:39+01:00,7868
2025-12-30T08:00:00+01:00,2025-12-30T09:00:00+01:00,2025-12-29T16:31:00+01:00,9193.51,WIND_ONSHORE,2025-12-31T01:12:39+01:00,8264
2025-12-30T09:00:00+01:00,2025-12-30T10:00:00+01:00,2025-12-29T16:31:00+01:00,9459.84,WIND_ONSHORE,2025-12-31T01:12:39+01:00,8280
2025-12-30T10:00:00+01:00,2025-12-30T11:00:00+01:00,2025-12-29T16:31:00+01:00,9554.55,WIND_ONSHORE,2025-12-31T01:12:39+01:00,7977
2025-12-30T11:00:00+01:00,2025-12-30T12:00:00+01:00,2025-12-29T16:31:00+01:00,9412.97,WIND_ONSHORE,2025-12-31T01:12:39+01:00,7614
