start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-03-25T00:00:00+01:00,2025-03-25T01:00:00+01:00,2025-03-24T17:05:00+01:00,0.0,SOLAR,2025-03-26T01:11:20+01:00,0
2025-03-25T00:00:00+01:00,2025-03-25T01:00:00+01:00,2025-03-24T19:57:00+01:00,0.0,SOLAR,2025-03-26T01:11:20+01:00,0
2025-03-25T00:00:00+01:00,2025-03-25T01:00:00+01:00,2025-03-24T21:12:00+01:00,0.0,SOLAR,2025-03-26T01:11:20+01:00,0
2025-03-25T01:00:00+01:00,2025-03-25T02:00:00+01:00,2025-03-24T17:05:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T01:00:00+01:00,2025-03-25T02:00:00+01:00,2025-03-24T19:57:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T01:00:00+01:00,2025-03-25T02:00:00+01:00,2025-03-24T21:12:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T02:00:00+01:00,2025-03-25T03:00:00+01:00,2025-03-24T17:05:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T02:00:00+01:00,2025-03-25T03:00:00+01:00,2025-03-24T19:57:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T02:00:00+01:00,2025-03-25T03:00:00+01:00,2025-03-24T21:12:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T03:00:00+01:00,2025-03-25T04:00:00+01:00,2025-03-24T17:05:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T03:00:00+01:00,2025-03-25T04:00:00+01:00,2025-03-24T19:57:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T03:00:00+01:00,2025-03-25T04:00:00+01:00,2025-03-24T21:12:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T04:00:00+01:00,2025-03-25T05:00:00+01:00,2025-03-24T17:05:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T04:00:00+01:00,2025-03-25T05:00:00+01:00,2025-03-24T19:57:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T04:00:00+01:00,2025-03-25T05:00:00+01:00,2025-03-24T21:12:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,0
2025-03-25T05:00:00+01:00,2025-03-25T06:00:00+01:00,2025-03-24T17:05:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,248
2025-03-25T05:00:00+01:00,2025-03-25T06:00:00+01:00,2025-03-24T19:57:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,248
2025-03-25T05:00:00+01:00,2025-03-25T06:00:00+01:00,2025-03-24T21:12:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,248
2025-03-25T06:00:00+01:00,2025-03-25T07:00:00+01:00,2025-03-24T17:05:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,327
2025-03-25T06:00:00+01:00,2025-03-25T07:00:00+01:00,2025-03-24T19:57:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,327
2025-03-25T06:00:00+01:00,2025-03-25T07:00:00+01:00,2025-03-24T21:12:00+01:00,0.0,SOLAR,2025-03-27T01:11:19+01:00,327
2025-03-25T07:00:00+01:00,2025-03-25T08:00:00+01:00,2025-03-24T17:05:00+01:00,232.7,SOLAR,2025-03-27T01:11:19+01:00,1251
2025-03-25T07:00:00+01:00,2025-03-25T08:00:00+01:00,2025-03-25T06:50:00+01:00,241.37,SOLAR,2025-03-27T01:11:19+01:00,1251
2025-03-25T07:00:00+01:00,2025-03-25T08:00:00+01:00,2025-03-25T06:45:00+01:00,241.37,SOLAR,2025-03-27T01:11:19+01:00,1251
2025-03-25T08:00:00+01:00,2025-03-25T09:00:00+01:00,2025-03-24T17:05:00+01:00,2706.38,SOLAR,2025-03-27T01:11:19+01:00,3827
2025-03-25T08:00:00+01:00,2025-03-25T09:00:00+01:00,2025-03-25T06:50:00+01:00,2617.07,SOLAR,2025-03-27T01:11:19+01:00,3827
2025-03-25T08:00:00+01:00,2025-03-25T09:00:00+01:00,2025-03-25T06:45:00+01:00,2617.07,SOLAR,2025-03-27T01:11:19+01:00,3827
2025-03-25T09:00:00+01:00,2025-03-25T10:00:00+01:00,2025-03-24T17:05:00+01:00,6238.31,SOLAR,2025-03-27T01:11:19+01:00,6340
2025-03-25T09:00:00+01:00,2025-03-25T10:00:00+01:00,2025-03-25T06:50:00+01:00,6184.17,SOLAR,2025-03-27T01:11:19+01:00,6340
2025-03-25T09:00:00+01:00,2025-03-25T10:00:00+01:00,2025-03-25T06:45:00+01:00,6184.17,SOLAR,2025-03-27T01:11:19+01:00,6340
2025-03-25T10:00:00+01:00,2025-03-25T11:00:00+01:00,2025-03-24T17:05:00+01:00,9015.62,SOLAR,2025-03-27T01:11:19+01:00,8326
2025-03-25T10:00:00+01:00,2025-03-25T11:00:00+01:00,2025-03-25T06:50:00+01:00,9045.27,SOLAR,2025-03-27T01:11:19+01:00,8326
2025-03-25T10:00:00+01:00,2025-03-25T11:00:00+01:00,2025-03-25T09:40:00+01:00,8378.93,SOLAR,2025-03-27T01:11:19+01:00,8326
2025-03-25T11:00:00+01:00,2025-03-25T12:00:00+01:00,2025-03-24T17:05:00+01:00,11028.76,SOLAR,2025-03-27T01:11:19+01:00,9999
2025-03-25T11:00:00+01:00,2025-03-25T12:00:00+01:00,2025-03-25T06:50:00+01:00,10844.59,SOLAR,2025-03-27T01:11:19+01:00,9999
2025-03-25T11:00:00+01:00,2025-03-25T12:00:00+01:00,2025-03-25T09:40:00+01:00,10224.55,SOLAR,2025-03-27T01:11:19+01:00,9999
2025-03-25T12:00:00+01:00,2025-03-25T13:00:00+01:00,2025-03-24T17:05:00+01:00,11102.8,SOLAR,2025-03-27T01:11:19+01:00,10881
2025-03-25T12:00:00+01:00,2025-03-25T13:00:00+01:00,2025-03-25T06:50:00+01:00,11785.28,SOLAR,2025-03-27T01:11:19+01:00,10881
2025-03-25T12:00:00+01:00,2025-03-25T13:00:00+01:00,2025-03-25T09:40:00+01:00,10785.06,SOLAR,2025-03-27T01:11:19+01:00,10881
2025-03-25T13:00:00+01:00,2025-03-25T14:00:00+01:00,2025-03-24T17:05:00+01:00,10372.46,SOLAR,2025-03-27T01:11:19+01:00,10853
2025-03-25T13:00:00+01:00,2025-03-25T14:00:00+01:00,2025-03-25T06:50:00+01:00,11091.05,SOLAR,2025-03-27T01:11:19+01:00,10853
