start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-01-25T00:00:00+01:00,2025-01-25T01:00:00+01:00,2025-01-24T16:40:00+01:00,0.0,SOLAR,2025-01-26T01:11:23+01:00,0
2025-01-25T00:00:00+01:00,2025-01-25T01:00:00+01:00,2025-01-24T19:45:00+01:00,0.0,SOLAR,2025-01-26T01:11:23+01:00,0
2025-01-25T00:00:00+01:00,2025-01-25T01:00:00+01:00,2025-01-24T19:50:00+01:00,0.0,SOLAR,2025-01-26T01:11:23+01:00,0
2025-01-25T01:00:00+01:00,2025-01-25T02:00:00+01:00,2025-01-24T16:40:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T01:00:00+01:00,2025-01-25T02:00:00+01:00,2025-01-24T19:45:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T01:00:00+01:00,2025-01-25T02:00:00+01:00,2025-01-24T19:50:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T02:00:00+01:00,2025-01-25T03:00:00+01:00,2025-01-24T16:40:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T02:00:00+01:00,2025-01-25T03:00:00+01:00,2025-01-24T19:45:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T02:00:00+01:00,2025-01-25T03:00:00+01:00,2025-01-24T19:50:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T03:00:00+01:00,2025-01-25T04:00:00+01:00,2025-01-24T16:40:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T03:00:00+01:00,2025-01-25T04:00:00+01:00,2025-01-24T19:45:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T03:00:00+01:00,2025-01-25T04:00:00+01:00,2025-01-24T19:50:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T04:00:00+01:00,2025-01-25T05:00:00+01:00,2025-01-24T16:40:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T04:00:00+01:00,2025-01-25T05:00:00+01:00,2025-01-24T19:45:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
2025-01-25T04:00:00+01:00,2025-01-25T05:00:00+01:00,2025-01-24T19:50:00+01:00,0.0,SOLAR,2025-01-27T01:11:33+01:00,0
