start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-07-20T00:00:00+02:00,2025-07-20T01:00:00+02:00,2025-07-19T16:36:00+02:00,0.0,SOLAR,2025-07-21T00:11:27+02:00,0
2025-07-20T01:00:00+02:00,2025-07-20T02:00:00+02:00,2025-07-19T16:36:00+02:00,0.0,SOLAR,2025-07-21T00:11:27+02:00,0
2025-07-20T02:00:00+02:00,2025-07-20T03:00:00+02:00,2025-07-19T16:36:00+02:00,0.0,SOLAR,2025-07-21T00:12:32+02:00,0
2025-07-20T03:00:00+02:00,2025-07-20T04:00:00+02:00,2025-07-19T16:36:00+02:00,0.0,SOLAR,2025-07-21T00:12:32+02:00,0
2025-07-20T04:00:00+02:00,2025-07-20T05:00:00+02:00,2025-07-19T16:36:00+02:00,0.0,SOLAR,2025-07-21T00:12:32+02:00,0
2025-07-20T05:00:00+02:00,2025-07-20T06:00:00+02:00,2025-07-19T16:36:00+02:00,0.0,SOLAR,2025-07-21T00:12:32+02:00,241
2025-07-20T06:00:00+02:00,2025-07-20T07:00:00+02:00,2025-07-19T16:36:00+02:00,0.31,SOLAR,2025-07-21T00:12:32+02:00,430
2025-07-20T07:00:00+02:00,2025-07-20T08:00:00+02:00,2025-07-19T16:36:00+02:00,418.13,SOLAR,2025-07-21T00:12:32+02:00,1375
2025-07-20T08:00:00+02:00,2025-07-20T09:00:00+02:00,2025-07-19T16:36:00+02:00,1911.03,SOLAR,2025-07-21T00:12:32+02:00,3513
2025-07-20T09:00:00+02:00,2025-07-20T10:00:00+02:00,2025-07-19T16:36:00+02:00,4439.33,SOLAR,2025-07-21T00:12:32+02:00,6083
2025-07-20T10:00:00+02:00,2025-07-20T11:00:00+02:00,2025-07-19T16:36:00+02:00,7217.56,SOLAR,2025-07-21T00:12:32+02:00,8901
2025-07-20T11:00:00+02:00,2025-07-20T12:00:00+02:00,2025-07-19T16:36:00+02:00,9299.92,SOLAR,2025-07-21T00:12:32+02:00,10483
2025-07-20T12:00:00+02:00,2025-07-20T13:00:00+02:00,2025-07-19T16:36:00+02:00,10972.39,SOLAR,2025-07-21T00:12:32+02:00,10968
2025-07-20T13:00:00+02:00,2025-07-20T14:00:00+02:00,2025-07-19T16:36:00+02:00,10930.67,SOLAR,2025-07-21T00:12:32+02:00,8471
2025-07-20T14:00:00+02:00,2025-07-20T15:00:00+02:00,2025-07-19T16:36:00+02:00,9469.88,SOLAR,2025-07-21T00:12:32+02:00,8352
