start_date,end_date,updated_date_x,forecast_value,production_type,updated_date_y,actual_value
2025-01-07T00:00:00+01:00,2025-01-07T01:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T00:35:43+01:00,0
2025-01-07T00:00:00+01:00,2025-01-07T01:00:00+01:00,2025-01-06T19:45:00+01:00,0.0,SOLAR,2025-01-07T00:35:43+01:00,0
2025-01-07T00:00:00+01:00,2025-01-07T01:00:00+01:00,2025-01-06T19:40:00+01:00,0.0,SOLAR,2025-01-07T00:35:43+01:00,0
2025-01-07T01:00:00+01:00,2025-01-07T02:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T01:35:45+01:00,0
2025-01-07T01:00:00+01:00,2025-01-07T02:00:00+01:00,2025-01-06T19:45:00+01:00,0.0,SOLAR,2025-01-07T01:35:45+01:00,0
2025-01-07T01:00:00+01:00,2025-01-07T02:00:00+01:00,2025-01-06T19:40:00+01:00,0.0,SOLAR,2025-01-07T01:35:45+01:00,0
2025-01-07T02:00:00+01:00,2025-01-07T03:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T02:35:45+01:00,0
2025-01-07T02:00:00+01:00,2025-01-07T03:00:00+01:00,2025-01-06T19:45:00+01:00,0.0,SOLAR,2025-01-07T02:35:45+01:00,0
2025-01-07T02:00:00+01:00,2025-01-07T03:00:00+01:00,2025-01-06T19:40:00+01:00,0.0,SOLAR,2025-01-07T02:35:45+01:00,0
2025-01-07T03:00:00+01:00,2025-01-07T04:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T03:35:42+01:00,0
2025-01-07T03:00:00+01:00,2025-01-07T04:00:00+01:00,2025-01-06T19:45:00+01:00,0.0,SOLAR,2025-01-07T03:35:42+01:00,0
2025-01-07T03:00:00+01:00,2025-01-07T04:00:00+01:00,2025-01-06T19:40:00+01:00,0.0,SOLAR,2025-01-07T03:35:42+01:00,0
2025-01-07T04:00:00+01:00,2025-01-07T05:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T04:35:42+01:00,0
2025-01-07T04:00:00+01:00,2025-01-07T05:00:00+01:00,2025-01-06T19:45:00+01:00,0.0,SOLAR,2025-01-07T04:35:42+01:00,0
2025-01-07T04:00:00+01:00,2025-01-07T05:00:00+01:00,2025-01-06T19:40:00+01:00,0.0,SOLAR,2025-01-07T04:35:42+01:00,0
2025-01-07T05:00:00+01:00,2025-01-07T06:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T05:35:50+01:00,0
2025-01-07T05:00:00+01:00,2025-01-07T06:00:00+01:00,2025-01-06T19:45:00+01:00,0.0,SOLAR,2025-01-07T05:35:50+01:00,0
2025-01-07T05:00:00+01:00,2025-01-07T06:00:00+01:00,2025-01-06T19:40:00+01:00,0.0,SOLAR,2025-01-07T05:35:50+01:00,0
2025-01-07T06:00:00+01:00,2025-01-07T07:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T06:35:42+01:00,0
2025-01-07T06:00:00+01:00,2025-01-07T07:00:00+01:00,2025-01-06T19:45:00+01:00,0.0,SOLAR,2025-01-07T06:35:42+01:00,0
2025-01-07T06:00:00+01:00,2025-01-07T07:00:00+01:00,2025-01-06T19:40:00+01:00,0.0,SOLAR,2025-01-07T06:35:42+01:00,0
2025-01-07T07:00:00+01:00,2025-01-07T08:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T07:35:51+01:00,0
2025-01-07T07:00:00+01:00,2025-01-07T08:00:00+01:00,2025-01-07T06:40:00+01:00,0.0,SOLAR,2025-01-07T07:35:51+01:00,0
2025-01-07T07:00:00+01:00,2025-01-07T08:00:00+01:00,2025-01-07T06:45:00+01:00,0.0,SOLAR,2025-01-07T07:35:51+01:00,0
2025-01-07T08:00:00+01:00,2025-01-07T09:00:00+01:00,2025-01-06T16:50:00+01:00,0.0,SOLAR,2025-01-07T08:35:50+01:00,463
2025-01-07T08:00:00+01:00,2025-01-07T09:00:00+01:00,2025-01-07T06:40:00+01:00,0.0,SOLAR,2025-01-07T08:35:50+01:00,463
2025-01-07T08:00:00+01:00,2025-01-07T09:00:00+01:00,2025-01-07T06:45:00+01:00,0.0,SOLAR,2025-01-07T08:35:50+01:00,463
2025-01-07T09:00:00+01:00,2025-01-07T10:00:00+01:00,2025-01-06T16:50:00+01:00,473.98,SOLAR,2025-01-07T09:35:44+01:00,1723
2025-01-07T09:00:00+01:00,2025-01-07T10:00:00+01:00,2025-01-07T06:40:00+01:00,518.57,SOLAR,2025-01-07T09:35:44+01:00,1723
2025-01-07T09:00:00+01:00,2025-01-07T10:00:00+01:00,2025-01-07T06:45:00+01:00,518.57,SOLAR,2025-01-07T09:35:44+01:00,1723
2025-01-07T10:00:00+01:00,2025-01-07T11:00:00+01:00,2025-01-06T16:50:00+01:00,2487.47,SOLAR,2025-01-07T10:35:43+01:00,4155
